"id","country","variety","points","price","province","region01"
147352,"France","Chardonnay",84,"16","Burgundy","Chablis"
147355,"France","Syrah",83,"10","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
147356,"France","Chardonnay",83,"9","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
147390,"France","Pinot Gris",86,"16","Alsace","Alsace"
147397,"France","Rhône-style Red Blend",86,"45","Rhône Valley","Châteauneuf-du-Pape"
147399,"France","Rhône-style White Blend",86,"13","Rhône Valley","Saint-Péray"
147401,"France","Viognier",86,"50","Rhône Valley","Condrieu"
147403,"France","Pinot Blanc",86,"12","Alsace","Alsace"
147405,"France","Riesling",86,"34","Alsace","Alsace"
147407,"France","Pinot Blanc",86,"12","Alsace","Alsace"
147420,"France","Sauvignon Blanc",85,"10","Bordeaux","Bordeaux Blanc"
147426,"France","Bordeaux-style White Blend",85,NULL,"Bordeaux","Sauternes"
147427,"France","Bordeaux-style White Blend",85,"14","Bordeaux","Bordeaux Blanc"
147428,"France","Bordeaux-style Red Blend",85,"50","Bordeaux","Saint-Julien"
147442,"France","Sparkling Blend",85,"8","France Other","France"
147444,"France","Bordeaux-style Red Blend",85,NULL,"Bordeaux","Haut-Médoc"
147453,"France","Pinot Noir",85,"80","Burgundy","Corton"
147468,"France","Pinot Noir",85,"22","Burgundy","Bourgogne"
147475,"France","Pinot Noir",84,"17","Burgundy","Bourgogne"
147488,"France","Champagne Blend",87,"10","Burgundy","Crémant de Bourgogne"
147577,"France","Syrah",86,"11","Rhône Valley","Crozes-Hermitage"
147578,"France","Marsanne",86,"30","Rhône Valley","Crozes-Hermitage"
147584,"France","White Blend",86,"11","Alsace","Alsace"
147586,"France","Rhône-style Red Blend",86,"25","Rhône Valley","Vacqueyras"
147587,"France","Syrah",86,NULL,"Rhône Valley","Crozes-Hermitage"
147603,"France","Bordeaux-style Red Blend",85,"22","Bordeaux","Margaux"
147608,"France","Bordeaux-style White Blend",84,"12","Bordeaux","Graves"
147611,"France","Merlot-Cabernet Sauvignon",84,"15","Bordeaux","Bordeaux"
147627,"France","Bordeaux-style White Blend",84,NULL,"Bordeaux","Sauternes"
147628,"France","Bordeaux-style Red Blend",84,"45","Bordeaux","Saint-Julien"
147685,"France","Cabernet Franc",87,"21","Loire Valley","Crémant de Loire"
147737,"France","Chardonnay",82,"8","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
147751,"France","Marsanne",85,"28","Rhône Valley","Saint-Joseph"
147752,"France","Red Blend",85,"13","Rhône Valley","Côtes du Luberon"
147761,"France","Pinot Gris",85,"15","Alsace","Alsace"
147762,"France","Riesling",85,"14","Alsace","Alsace"
147763,"France","Gewurztraminer",85,"23","Alsace","Alsace"
147764,"France","Syrah",85,NULL,"Rhône Valley","Cornas"
147767,"France","Rhône-style White Blend",85,"14","Rhône Valley","Côtes du Rhône"
147775,"France","Pinot Noir",85,NULL,"Alsace","Alsace"
147776,"France","White Blend",85,"11","Alsace","Alsace"
147782,"France","Bordeaux-style White Blend",84,"8","Bordeaux","Bordeaux Blanc"
147787,"France","Cabernet Sauvignon",84,"10","Bordeaux","Bordeaux"
147791,"France","Bordeaux-style Red Blend",84,"15","Bordeaux","Médoc"
147795,"France","Bordeaux-style White Blend",84,NULL,"Bordeaux","Bordeaux Blanc"
147799,"France","Bordeaux-style Red Blend",84,NULL,"Bordeaux","Haut-Médoc"
147804,"France","Sauvignon Blanc-Semillon",84,"10","Bordeaux","Bordeaux Blanc"
147808,"France","Bordeaux-style Red Blend",84,"29","Bordeaux","Haut-Médoc"
147810,"France","Pinot Noir",84,"38","Burgundy","Santenay"
147847,"France","Sparkling Blend",87,NULL,"France Other","Crémant de Jura"
147861,"France","Sparkling Blend",87,"15","Languedoc-RoUnited Statessillon","Blanquette de Limoux"
147868,"France","Champagne Blend",87,"17","Burgundy","Crémant de Bourgogne"
147920,"France","Pinot Noir",91,"45","Burgundy","Pommard"
147935,"France","Riesling",85,"86","Alsace","Alsace"
147936,"France","Syrah",85,"30","Rhône Valley","Crozes-Hermitage"
147950,"France","Rhône-style Red Blend",85,"12","Rhône Valley","Coteaux du Tricastin"
147952,"France","Rhône-style Red Blend",85,"8","Rhône Valley","Côtes du Rhône"
147963,"France","Sauvignon",84,"9","Bordeaux","Bordeaux Blanc"
147973,"France","Bordeaux-style White Blend",84,"12","Bordeaux","Bordeaux Blanc"
147975,"France","Bordeaux-style Red Blend",84,NULL,"Bordeaux","Margaux"
147987,"France","Bordeaux-style Red Blend",83,NULL,"Bordeaux","Margaux"
147992,"France","Bordeaux-style Red Blend",87,NULL,"Bordeaux","Haut-Médoc"
148012,"France","Pinot Noir",87,"18","Alsace","Crémant d'Alsace"
148016,"France","Sparkling Blend",87,"19","Burgundy","Crémant de Bourgogne"
148025,"France","Pinot Noir",82,"29","Burgundy","Bourgogne"
148029,"France","Pinot Noir",81,"15","Burgundy","Bourgogne"
148105,"France","Pinot Noir",90,"65","Burgundy","Clos de Vougeot"
148109,"France","Pinot Noir",90,"57","Burgundy","Vosne-Romanée"
148115,"France","Rhône-style Red Blend",84,"16","Rhône Valley","Côtes du Rhône Villages"
148119,"France","Rhône-style Red Blend",84,"13","Rhône Valley","Côtes du Rhône"
148122,"France","White Blend",84,"12","Alsace","Alsace"
148129,"France","Syrah",84,"19","Rhône Valley","Crozes-Hermitage"
148131,"France","Gewurztraminer",84,"20","Alsace","Alsace"
148132,"France","Pinot Noir",84,"44","Alsace","Alsace"
148135,"France","White Blend",84,"8","Rhône Valley","Côtes du Luberon"
148138,"France","Rhône-style White Blend",84,"8","Rhône Valley","Côtes du Rhône"
148144,"France","Pinot Blanc",86,"20","Alsace","Crémant d'Alsace"
148163,"France","Shiraz",86,NULL,"France Other","Vin MoUnited Statesseux"
148166,"France","Sparkling Blend",86,"15","Burgundy","Crémant de Bourgogne"
148167,"France","Pinot Blanc-Pinot Noir",86,"18","Alsace","Crémant d'Alsace"
148196,"France","Sauvignon Blanc",93,"24","Loire Valley","Sancerre"
148237,"France","Rhône-style Red Blend",84,"12","Rhône Valley","Costières de Nîmes"
148238,"France","Red Blend",84,"8","Rhône Valley","Côtes-du-Ventoux"
148241,"France","Marsanne",84,"13","Rhône Valley","Crozes-Hermitage"
148246,"France","Rhône-style Red Blend",83,"11","Rhône Valley","Côtes du Rhône"
148247,"France","Rhône-style Red Blend",83,"15","Rhône Valley","Côtes du Luberon"
148267,"France","Chenin Blanc",86,NULL,"Loire Valley","Montlouis-sur-Loire"
148269,"France","Sparkling Blend",86,"20","Burgundy","Crémant de Bourgogne"
148293,"France","Sauvignon Blanc",92,NULL,"Loire Valley","Pouilly-Fumé"
148299,"France","Sauvignon Blanc",92,"29","Loire Valley","Sancerre"
148314,"France","Alsace white blend",92,"95","Alsace","Alsace"
148328,"France","Chardonnay",89,"29","Burgundy","Chablis"
148349,"France","Chardonnay",88,"55","Burgundy","Puligny-Montrachet"
148350,"France","Chenin Blanc",86,"13","Loire Valley","Saumur"
148358,"France","Pinot Noir",86,"18","Alsace","Crémant d'Alsace"
148363,"France","Sparkling Blend",86,"11","France Other","Vin MoUnited Statesseux"
148381,"France","Sauvignon Blanc",92,"18","Loire Valley","Pouilly-Fumé"
148394,"France","Sauvignon Blanc",91,"18","Loire Valley","Pouilly-Fumé"
148396,"France","Sauvignon Blanc",91,"18","Loire Valley","Sancerre"
148397,"France","Sauvignon Blanc",91,"28","Loire Valley","Pouilly-Fumé"
148398,"France","Sauvignon Blanc",91,"35","Loire Valley","Pouilly-Fumé"
148403,"France","Sauvignon Blanc",91,"50","Loire Valley","Sancerre"
148416,"France","Pinot Noir",88,"22","Burgundy","Mercurey"
148430,"France","Pinot Noir",87,"40","Burgundy","Gevrey-Chambertin"
148552,"France","Chenin Blanc",85,"12","France Other","Vin MoUnited Statesseux"
148451,"France","Sparkling Blend",85,"11","France Other","Vin MoUnited Statesseux"
148460,"France","Chenin Blanc",85,"12","Loire Valley","Vouvray"
148472,"France","Sauvignon Blanc",91,"26","Loire Valley","Sancerre"
148477,"France","Riesling",91,"22","Alsace","Alsace"
148486,"France","White Blend",90,"52","Alsace","Alsace"
148487,"France","Riesling",90,"25","Alsace","Alsace"
148489,"France","Gewurztraminer",90,"31","Alsace","Alsace"
148490,"France","Sauvignon Blanc",90,"18","Loire Valley","Pouilly-Fumé"
148493,"France","Sauvignon Blanc",90,"27","Loire Valley","Sancerre"
148496,"France","Sauvignon Blanc",90,"20","Loire Valley","Sancerre"
148499,"France","Sauvignon Blanc",90,"17","Loire Valley","Sancerre"
148502,"France","Chardonnay",86,"14","Burgundy","Viré-Clessé"
148511,"France","Chardonnay",86,"18","Burgundy","Montagny"
148521,"France","Aligoté",84,"11","Burgundy","Bourgogne"
148522,"France","Bordeaux-style Red Blend",84,"8","Bordeaux","Bordeaux"
148524,"France","Sauvignon Blanc",83,"7","Bordeaux","Entre-Deux-Mers"
148525,"France","Merlot",82,"6","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
148526,"France","Cabernet Sauvignon",80,"6","Languedoc-RoUnited Statessillon","Vin de Pays d'Oc"
148538,"France","Champagne Blend",85,"15","Burgundy","Crémant de Bourgogne"
148539,"France","Sparkling Blend",85,"8","France Other","Vin MoUnited Statesseux"
148540,"France","Chenin Blanc-Chardonnay",85,"17","Loire Valley","Saumur"
148556,"France","Champagne Blend",85,"14","France Other","Vin MoUnited Statesseux"
148569,"France","Sauvignon Blanc",90,"24","Loire Valley","Sancerre"
148572,"France","Sauvignon Blanc",90,"25","Loire Valley","Sancerre"
148574,"France","Sauvignon Blanc",90,"25","Loire Valley","Pouilly-Fumé"
148579,"France","Sauvignon Blanc",90,"19","Loire Valley","Sancerre"
148580,"France","Sauvignon Blanc",90,"20","Loire Valley","Pouilly-Fumé"
148595,"France","Chardonnay",93,"50","Burgundy","Puligny-Montrachet"
148596,"France","Chardonnay",93,NULL,"Burgundy","Chablis"
148597,"France","Chardonnay",93,"59","Champagne","Champagne"
148610,"France","Champagne Blend",92,"52","Champagne","Champagne"
148614,"France","Chardonnay",92,NULL,"Burgundy","Chablis"
148615,"France","Chardonnay",91,NULL,"Burgundy","Chablis"
148616,"France","Chardonnay",91,NULL,"Burgundy","Chablis"
148617,"France","Chardonnay",91,"54","Burgundy","Chassagne-Montrachet"
148633,"France","Sparkling Blend",85,"22","Alsace","Crémant d'Alsace"
148636,"France","Sparkling Blend",85,"11","France Other","Vin MoUnited Statesseux"
148639,"France","Sparkling Blend",85,"13","France Other","Vin MoUnited Statesseux"
148649,"France","Chardonnay",84,"12","France Other","Vin MoUnited Statesseux"
148656,"France","Riesling",89,"15","Alsace","Alsace"
148660,"France","Sauvignon Blanc",89,"20","Loire Valley","Sancerre"
148665,"France","Sauvignon Blanc",89,"25","Loire Valley","Pouilly-Fumé"
148679,"France","Sauvignon Blanc",89,NULL,"Loire Valley","Sancerre"
148685,"France","Champagne Blend",91,"43","Champagne","Champagne"
148693,"France","Chardonnay",90,"50","Burgundy","Meursault"
148704,"France","Chardonnay",90,NULL,"Burgundy","Chablis"
148722,"France","Sparkling Blend",84,"13","France Other","Vin MoUnited Statesseux"
148737,"France","Sparkling Blend",84,"11","France Other","Vin MoUnited Statesseux"
148740,"France","Gewurztraminer",89,"29","Alsace","Alsace"
148741,"France","Sauvignon Blanc",89,"22","Loire Valley","Pouilly-Fumé"
148757,"France","Sauvignon Blanc",89,"20","Loire Valley","Sancerre"
148761,"France","Sauvignon Blanc",89,"18","Loire Valley","Pouilly-Fumé"
148783,"France","Chardonnay",89,NULL,"Burgundy","Chablis"
148788,"France","Champagne Blend",89,"80","Champagne","Champagne"
148793,"France","Chardonnay",89,NULL,"Burgundy","Chablis"
148818,"France","Sparkling Blend",84,"12","France Other","Vin MoUnited Statesseux"
148833,"France","Sauvignon Blanc",88,"25","Loire Valley","Sancerre"
148837,"France","Pinot Blanc",88,"17","Alsace","Alsace"
148848,"France","Alsace white blend",88,"95","Alsace","Alsace"
148849,"France","Sauvignon Blanc",88,"52","Loire Valley","Sancerre"
148856,"France","Pinot Blanc",88,"13","Alsace","Alsace"
148866,"France","Pinot Noir",89,"42","Burgundy","Pommard"
148869,"France","Champagne Blend",88,"30","Champagne","Champagne"
148881,"France","Champagne Blend",88,"35","Champagne","Champagne"
148893,"France","Sparkling Blend",84,"12","France Other","Vin MoUnited Statesseux"
148901,"France","Chenin Blanc-Chardonnay",84,"10","France Other","Vin MoUnited Statesseux"
148902,"France","Sparkling Blend",84,"19","Alsace","Crémant d'Alsace"
148924,"France","Gewurztraminer",88,"45","Alsace","Alsace"
148927,"France","Sauvignon Blanc",88,"23","Loire Valley","Sancerre"
148931,"France","Pinot Blanc",88,"21","Alsace","Alsace"
148932,"France","Rhône-style Red Blend",88,"20","Languedoc-RoUnited Statessillon","Minervois"
148938,"France","Sauvignon Blanc",88,"20","Loire Valley","Sancerre"
148941,"France","Alsace white blend",88,"39","Alsace","Alsace"
148945,"France","Riesling",88,"38","Alsace","Alsace"
148950,"France","Chardonnay",88,"39","Burgundy","Puligny-Montrachet"
148953,"France","Champagne Blend",87,"34","Champagne","Champagne"
148962,"France","Champagne Blend",87,"35","Champagne","Champagne"
148967,"France","Chardonnay",87,NULL,"Burgundy","Chablis"
148974,"France","Chardonnay",87,"17","Burgundy","Chablis"
148977,"France","Chardonnay",87,NULL,"Burgundy","Chablis"
148982,"France","Pinot Noir",83,"16","Alsace","Crémant d'Alsace"
148983,"France","Sparkling Blend",83,"8","France Other","Vin MoUnited Statesseux"
149010,"France","Sauvignon Blanc",88,NULL,"Loire Valley","Sancerre"
149013,"France","Rhône-style Red Blend",88,"23","Languedoc-RoUnited Statessillon","Saint-Chinian"
149023,"France","Sauvignon Blanc",87,"27","Loire Valley","Sancerre"
149025,"France","Sauvignon Blanc",87,NULL,"Loire Valley","Sancerre"
149028,"France","Rhône-style Red Blend",87,"23","Languedoc-RoUnited Statessillon","Côtes du RoUnited Statessillon Villages"
149037,"France","Riesling",87,"20","Alsace","Alsace"
149057,"France","Chardonnay",86,NULL,"Burgundy","Chablis"
149061,"France","Chardonnay",86,"15","Burgundy","Bourgogne"
149102,"France","Riesling",87,"33","Alsace","Alsace"
149104,"France","Riesling",87,"27","Alsace","Alsace"
149116,"France","Gewurztraminer",87,"50","Alsace","Alsace"
149118,"France","Sauvignon Blanc",87,"39","Loire Valley","Pouilly-Fumé"
149123,"France","Sauvignon Blanc",87,NULL,"Loire Valley","Pouilly-Fumé"
149125,"France","Rhône-style Red Blend",87,"30","Languedoc-RoUnited Statessillon","Coteaux du Languedoc"
149129,"France","Pinot Blanc",87,"22","Alsace","Alsace"
149158,"France","Chardonnay",84,NULL,"Burgundy","Chablis"
149172,"France","Bordeaux-style Red Blend",97,"345","Bordeaux","Pauillac"
149173,"France","Bordeaux-style Red Blend",96,"360","Bordeaux","Margaux"
149174,"France","Bordeaux-style Red Blend",95,"165","Bordeaux","Saint-Estèphe"
149175,"France","Bordeaux-style Red Blend",95,"115","Bordeaux","Saint-Julien"
149176,"France","Bordeaux-style Red Blend",95,"150","Bordeaux","Saint-Estèphe"
149179,"France","Bordeaux-style Red Blend",94,"120","Bordeaux","Margaux"
149180,"France","Bordeaux-style Red Blend",94,"142","Bordeaux","Pauillac"
149181,"France","Bordeaux-style Red Blend",94,"47","Bordeaux","Margaux"
149185,"France","Bordeaux-style Red Blend",94,"60","Bordeaux","Pauillac"
149186,"France","Bordeaux-style Red Blend",94,"85","Bordeaux","Saint-Estèphe"
149187,"France","Bordeaux-style Red Blend",94,"260","Bordeaux","Pauillac"
149189,"France","Bordeaux-style Red Blend",93,"35","Bordeaux","Saint-Estèphe"
149202,"France","Pinot Blanc",87,"11","Alsace","Alsace"
149205,"France","Sauvignon Blanc",87,"20","Loire Valley","Sancerre"
149206,"France","Pinot Blanc",87,"13","Alsace","Alsace"
149207,"France","Sauvignon Blanc",87,"20","Loire Valley","Sancerre"
149209,"France","Sauvignon Blanc",87,"15","Loire Valley","Sancerre"
149211,"France","Gewurztraminer",87,"54","Alsace","Alsace"
149238,"France","Chardonnay",81,NULL,"Burgundy","Chablis"
149253,"France","Gewurztraminer",87,"25","Alsace","Alsace"
149254,"France","Riesling",87,"12","Alsace","Alsace"
149258,"France","Pinot Blanc",86,"18","Alsace","Alsace"
149262,"France","Chenin Blanc",86,"18","Loire Valley","Saumur"
149274,"France","Sauvignon Blanc",86,"25","Loire Valley","Sancerre"
149276,"France","Sauvignon Blanc",86,"24","Loire Valley","Sancerre"
149280,"France","Bordeaux-style Red Blend",93,"38","Bordeaux","Saint-Estèphe"
149283,"France","Bordeaux-style Red Blend",93,"75","Bordeaux","Saint-Julien"
149444,"France","Gewurztraminer",85,"20","Alsace","Alsace"
149293,"France","Bordeaux-style Red Blend",93,"35","Bordeaux","Saint-Julien"
149294,"France","Bordeaux-style Red Blend",93,"20","Bordeaux","Médoc"
149295,"France","Bordeaux-style Red Blend",93,"32","Bordeaux","Margaux"
149296,"France","Bordeaux-style Red Blend",93,"33","Bordeaux","Saint-Estèphe"
149299,"France","Bordeaux-style Red Blend",93,"100","Bordeaux","Pauillac"
149300,"France","Bordeaux-style Red Blend",92,"30","Bordeaux","Saint-Julien"
149301,"France","Bordeaux-style Red Blend",92,"24","Bordeaux","Saint-Estèphe"
149306,"France","Bordeaux-style Red Blend",92,"17","Bordeaux","Margaux"
149344,"France","Alsace white blend",86,"95","Alsace","Alsace"
149347,"France","Sauvignon Blanc",86,"25","Loire Valley","Pouilly-Fumé"
149377,"France","Bordeaux-style Red Blend",92,"25","Bordeaux","Moulis-en-Médoc"
149385,"France","Bordeaux-style Red Blend",91,"24","Bordeaux","Moulis-en-Médoc"
149386,"France","Bordeaux-style Red Blend",91,"55","Bordeaux","Pauillac"
149392,"France","Bordeaux-style Red Blend",91,"27","Bordeaux","Pauillac"
149393,"France","Bordeaux-style Red Blend",91,"40","Bordeaux","Saint-Julien"
149397,"France","Bordeaux-style Red Blend",91,"39","Bordeaux","Saint-Estèphe"
149435,"France","Sauvignon Blanc",86,"24","Loire Valley","Sancerre"
149436,"France","Riesling",85,"22","Alsace","Alsace"
149437,"France","Sauvignon Blanc",85,"24","Loire Valley","Pouilly-Fumé"
149446,"France","Sauvignon Blanc",85,"26","Loire Valley","Pouilly-Fumé"
149456,"France","Pinot Blanc",85,"10","Alsace","Alsace"
149470,"France","Bordeaux-style Red Blend",91,NULL,"Bordeaux","Margaux"
149471,"France","Bordeaux-style Red Blend",91,"115","Bordeaux","Saint-Julien"
149477,"France","Bordeaux-style Red Blend",90,NULL,"Bordeaux","Haut-Médoc"
149480,"France","Bordeaux-style Red Blend",90,"42","Bordeaux","Margaux"
149524,"France","Gewurztraminer",85,"27","Alsace","Alsace"
149530,"France","Sauvignon Blanc",85,"20","Loire Valley","Sancerre"
149532,"France","Riesling",85,"21","Alsace","Alsace"
