id,title,country,points,price,province,variety,winery
18710,ChÃƒÂ¢teau la Gordonne 2013 VeritÃƒÂ© du Terroir RosÃƒÂ© (CÃƒÂ´tes de Provence),France,88,$18.00 ,Provence,RosÃƒÂ©,ChÃƒÂ¢teau la Gordonne
18711,Maryhill 2013 Pinot Gris (Columbia Valley (WA)),US,87,$12.00 ,Washington,Pinot Gris,Maryhill
18712,Entropy Cellars 2013 Cabernet Sauvignon (Livermore Valley),US,91,$35.00 ,California,Cabernet Sauvignon,Entropy Cellars
18713,Paraduxx 2013 Candlestick Red (Napa Valley),US,92,$55.00 ,California,Red Blend,Paraduxx
18714,Bodega Catena Zapata 2013 Chardonnay (Mendoza),Argentina,84,$20.00 ,Mendoza Province,Chardonnay,Bodega Catena Zapata
18715,Guarachi Family 2013 Sun Chase Vineyard Petaluma Gap Pinot Noir (Sonoma Coast),US,94,$75.00 ,California,Pinot Noir,Guarachi Family
18716,Casanel 2013 Cabernet Sauvignon (Middleburg),US,87,$28.00 ,Virginia,Cabernet Sauvignon,Casanel
18717,Domaine Serene 2013 Gold Eagle Vineyard Pinot Noir (Dundee Hills),US,93,$90.00 ,Oregon,Pinot Noir,Domaine Serene
18718,Brennan 2013 Tempranillo (Texas),US,87,$26.00 ,Texas,Tempranillo,Brennan
18719,Feudi del Pisciotto 2013 Carolina Marengo per KISA Frappato (Sicilia),Italy,84,$33.00 ,Sicily & Sardinia,Frappato,Feudi del Pisciotto
18720,Conceito Vinhos 2013 Conceito Red (Douro),Portugal,93,$80.00 ,Douro,Portuguese Red,Conceito Vinhos
18721,LJ Crafted Wines 2013 Patient Terrier Vineyard Pinot Noir (Russian River Valley),US,88,$39.00 ,California,Pinot Noir,LJ Crafted Wines
18722,Dubost 2013 Syrah (Paso Robles),US,93,$50.00 ,California,Syrah,Dubost
18723,Goose Ridge 2013 Estate Bottled GRV White (Columbia Valley (WA)),US,87,$24.00 ,Washington,White Blend,Goose Ridge
18724,Refugio Ranch 2013 Escondrijo Red (Santa Ynez Valley),US,93,$38.00 ,California,RhÃƒÂ´ne-style Red Blend,Refugio Ranch
18725,Masseria del Feudo 2013 Rosso delle Rose Nero d'Avola (Sicilia),Italy,86,$15.00 ,Sicily & Sardinia,Nero d'Avola,Masseria del Feudo
18726,Betz Family 2013 La Serenne Syrah (Yakima Valley),US,92,$57.00 ,Washington,Syrah,Betz Family
18727,Iris Vineyards 2013 Pinot Noir (Oregon),US,87,$24.00 ,Oregon,Pinot Noir,Iris Vineyards
18728,Canoe Ridge 2013 The Expedition Red (Horse Heaven Hills),US,86,$15.00 ,Washington,Red Blend,Canoe Ridge
18729,Hunnicutt 2013 Zinfandel (Napa Valley),US,90,$48.00 ,California,Zinfandel,Hunnicutt
18730,Domaine Jean Bousquet 2013 Reserve Made with Organic Grapes Malbec (Tupungato),Argentina,85,$17.00 ,Mendoza Province,Malbec,Domaine Jean Bousquet
18731,ChÃƒÂ¢teau Tayet 2013 CuvÃƒÂ©e Prestige (Bordeaux SupÃƒÂ©rieur),France,86,$32.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Tayet
18732,Two Vintners 2013 Some Days Are Diamonds Syrah (Horse Heaven Hills),US,91,$45.00 ,Washington,Syrah,Two Vintners
18733,Standing Stone 2013 Ice Gewurztraminer (Finger Lakes),US,88,$25.00 ,New York,GewÃƒÂ¼rztraminer,Standing Stone
18734,ChÃƒÂ¢teau Laurou 2013 Les Complices Red (Fronton),France,89,$18.00 ,Southwest France,Red Blend,ChÃƒÂ¢teau Laurou
18735,Jaffurs 2013 Thompson Vineyard Grenache Blanc (Santa Barbara County),US,92,$27.00 ,California,Grenache Blanc,Jaffurs
18736,DeLille 2013 Four Flags Cabernet Sauvignon (Red Mountain),US,90,$69.00 ,Washington,Cabernet Sauvignon,DeLille
18737,Tinhorn Creek 2013 Pinot Gris (Okanagan Valley),Canada,90,$19.00 ,British Columbia,Pinot Gris,Tinhorn Creek
18738,Zusslin 2013 Brut ZÃƒÂ©ro RosÃƒÂ© Pinot Noir (Alsace),France,93,$35.00 ,Alsace,Pinot Noir,Zusslin
18739,Sobon Estate 2013 Barbera (Amador County),US,86,$16.00 ,California,Barbera,Sobon Estate
18740,Frisson Wines 2013 Cabernet Sauvignon (Diamond Mountain District),US,90,$70.00 ,California,Cabernet Sauvignon,Frisson Wines
18741,Finca Antigua 2013 Viura (La Mancha),Spain,82,$11.00 ,Central Spain,Viura,Finca Antigua
18742,Wieninger 2013 Vienna Hills GrÃƒÂ¼ner Veltliner (Vienna),Austria,90,$22.00 ,Vienna,GrÃƒÂ¼ner Veltliner,Wieninger
18743,Alessandro Rivetto 2013 Barbera d'Alba,Italy,89,$20.00 ,Piedmont,Barbera,Alessandro Rivetto
18744,Clos du Gaimont 2013 Vouvray,France,87,$20.00 ,Loire Valley,Chenin Blanc,Clos du Gaimont
18745,Trione 2013 Henry's Blend Red (Alexander Valley),US,91,$56.00 ,California,Bordeaux-style Red Blend,Trione
18746,Imagery 2013 AlbariÃƒÂ±o (Sonoma Valley),US,88,$29.00 ,California,AlbariÃƒÂ±o,Imagery
18747,Luna Beberide 2013 Godello (Bierzo),Spain,83,$21.00 ,Northern Spain,Godello,Luna Beberide
18748,Nota Bene 2013 Syrah (Columbia Valley (WA)),US,88,$25.00 ,Washington,Syrah,Nota Bene
18749,Tinedo 2013 Cala N.1 Red (Vino de la Tierra de Castilla),Spain,87,$15.00 ,Central Spain,Tempranillo Blend,Tinedo
18750,Pezzi King 2013 Row 22 Reserve Zinfandel (Dry Creek Valley),US,89,$55.00 ,California,Zinfandel,Pezzi King
18751,Matrix 2013 Reserve Matrix Estate Zinfandel (Russian River Valley),US,88,$46.00 ,California,Zinfandel,Matrix
18752,Cantina di Venosa 2013 Terre di Orazio (Aglianico del Vulture),Italy,87,$18.00 ,Southern Italy,Aglianico,Cantina di Venosa
18753,Nefarious 2013 Madrona Hill Vineyard Pinot Noir (Willamette Valley),US,91,$37.00 ,Oregon,Pinot Noir,Nefarious
18754,William Hill Estate 2013 Cabernet Sauvignon (North Coast),US,87,$17.00 ,California,Cabernet Sauvignon,William Hill Estate
18755,Matanzas Creek 2013 Sauvignon Blanc (Sonoma County),US,88,$22.00 ,California,Sauvignon Blanc,Matanzas Creek
18756,Teperberg 2013 Legacy Cabernet Franc (Shomron),Israel,91,$70.00 ,Shomron,Cabernet Franc,Teperberg
18757,Fiddletown Cellars 2013 Private Stock Grand CuvÃƒÂ©e Red (Amador County),US,90,$36.00 ,California,Red Blend,Fiddletown Cellars
18758,Merry Cellars 2013 Seven Hills Vineyard Cabernet Franc (Columbia Valley (WA)),US,87,$46.00 ,Washington,Cabernet Franc,Merry Cellars
18759,Spann Vineyards 2013 Smoke Vineyard Syrah (Sonoma Valley),US,88,$34.00 ,California,Syrah,Spann Vineyards
18760,Kokomo 2013 Pauline's Vineyard Merlot (Dry Creek Valley),US,89,$34.00 ,California,Merlot,Kokomo
18761,Wallis Family Estate 2013 Little Sister Red (Diamond Mountain District),US,92,$65.00 ,California,Bordeaux-style Red Blend,Wallis Family Estate
18762,Stag's Leap Wine Cellars 2013 Artemis Cabernet Sauvignon (Napa Valley),US,88,$60.00 ,California,Cabernet Sauvignon,Stag's Leap Wine Cellars
18763,Levendi 2013 River South Ranch Pinot Noir (Russian River Valley),US,91,$45.00 ,California,Pinot Noir,Levendi
18764,ChÃƒÂ¢teau Bellevue 2013 Bordeaux SupÃƒÂ©rieur,France,87,$14.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Bellevue
18765,Chelsea Goldschmidt 2013 Merlot (Alexander Valley),US,86,$17.00 ,California,Merlot,Chelsea Goldschmidt
18766,Marcarini 2013 Brunate (Barolo),Italy,93,$50.00 ,Piedmont,Nebbiolo,Marcarini
18767,Winderlea 2013 Juliard Vineyard Pinot Noir (Dundee Hills),US,91,$48.00 ,Oregon,Pinot Noir,Winderlea
18768,Conarium 2013 Clos Pepe VIneyard Chardonnay (Sta. Rita Hills),US,90,$40.00 ,California,Chardonnay,Conarium
18769,Windstream 2013 Sarmento Vineyard Pinot Noir (Santa Lucia Highlands),US,88,$40.00 ,California,Pinot Noir,Windstream
18770,WÃƒÂ¶lffer 2013 Landius Pinot Noir (Long Island),US,90,$45.00 ,New York,Pinot Noir,WÃƒÂ¶lffer
18771,Arzuaga 2013 Crianza (Ribera del Duero),Spain,90,$40.00 ,Northern Spain,Tempranillo,Arzuaga
18772,Cave du Marmandais 2013 ChÃƒÂ¢teau Terrebert Malbec (CÃƒÂ´tes du Marmandais),France,86,$13.00 ,Southwest France,Malbec,Cave du Marmandais
18773,The Better Half 2013 Sauvignon Blanc (Marlborough),New Zealand,87,$13.00 ,Marlborough,Sauvignon Blanc,The Better Half
18774,Passopisciaro 2013 Passobianco Chardonnay (Terre Siciliane),Italy,87,$29.00 ,Sicily & Sardinia,Chardonnay,Passopisciaro
18775,Fog Theory 2013 Pinot Noir (Sta. Rita Hills),US,86,$22.00 ,California,Pinot Noir,Fog Theory
18776,Lake and Vine Cellars 2013 Red (Lake County),US,88,$25.00 ,California,Red Blend,Lake and Vine Cellars
18777,Pedroncelli 2013 Signature Selection Pinot Noir (Russian River Valley),US,83,$20.00 ,California,Pinot Noir,Pedroncelli
18778,Santos & Santos 2013 Herdade da Fonte Coberta Ouro do Monte Reserva Red (Alentejano),Portugal,84,$12.00 ,Alentejano,Portuguese Red,Santos & Santos
18779,Domaine Nigri 2013 Toute une Histoire (JuranÃƒÂ§on),France,91,NULL,Southwest France,Gros and Petit Manseng,Domaine Nigri
18780,Rivino 2013 Estate Sangiovese (Mendocino),US,88,$29.00 ,California,Sangiovese,Rivino
18781,MaÃƒÂ§anita Vinhos 2013 Tinto Red (Douro),Portugal,91,$20.00 ,Douro,Portuguese Red,MaÃƒÂ§anita Vinhos
18782,Louis TÃƒÂƒÃ‚Âªte 2013 Bourgogne Gamay,France,83,$19.00 ,Burgundy,Gamay,Louis TÃƒÂƒÃ‚Âªte
18783,Col d'Orcia 2013 Banditella (Rosso di Montalcino),Italy,87,$38.00 ,Tuscany,Sangiovese,Col d'Orcia
18784,Rozes 2013 Terras do Grifo Red (Douro),Portugal,86,$14.00 ,Douro,Portuguese Red,Rozes
18785,Treana 2013 Chardonnay (Central Coast),US,91,$24.00 ,California,Chardonnay,Treana
18786,Pence Ranch 2013 Chardonnay (Santa Barbara County),US,92,$24.00 ,California,Chardonnay,Pence Ranch
18787,Cobb 2013 Rice-Spivak Vineyard Pinot Noir (Sonoma Coast),US,92,$70.00 ,California,Pinot Noir,Cobb
18788,Fiuza 2013 Ikon Touriga Nacional (Tejo),Portugal,92,$45.00 ,Tejo,Touriga Nacional,Fiuza
18789,Loom 2013 SV Pinot Noir (Adelaide Hills),Australia,90,$28.00 ,South Australia,Pinot Noir,Loom
18790,BacalhÃƒÂ´a Wines of Portugal 2013 JP AzeitÃƒÂ£o Branco White (PenÃƒÂ­nsula de SetÃƒÂºbal),Portugal,85,$11.00 ,PenÃƒÂ­nsula de SetÃƒÂºbal,Portuguese White,BacalhÃƒÂ´a Wines of Portugal
18791,Gernot and Heike Heinrich 2013 Zweigelt (Burgenland),Austria,92,$25.00 ,Burgenland,Zweigelt,Gernot and Heike Heinrich
18792,Archium 2013 Haven Grenache (Santa Ynez Valley),US,89,$42.00 ,California,Grenache,Archium
18793,Thanisch 2013 Lieserer Niederberg Helden Auslese Riesling (Mosel),Germany,91,$30.00 ,Mosel,Riesling,Thanisch
18794,ThÃƒÂ¶rle 2013 Saulheimer Probstey Trocken Silvaner (Rheinhessen),Germany,91,$39.00 ,Rheinhessen,Silvaner,ThÃƒÂ¶rle
18795,Vallobera 2013 Pago Malarina (Rioja),Spain,88,$10.00 ,Northern Spain,Tempranillo,Vallobera
18796,Tinhof 2013 Blanc White (Burgenland),Austria,89,NULL,Burgenland,Austrian white blend,Tinhof
18797,DÃƒÂ£o Sul 2013 Monte da Cal Colheita Seleccionada Red (Alentejano),Portugal,87,$8.00 ,Alentejano,Portuguese Red,DÃƒÂ£o Sul
18798,WillaKenzie Estate 2013 Emery Pinot Noir,US,88,$48.00 ,Oregon,Pinot Noir,WillaKenzie Estate
18799,Ross Andrew 2013 Meadow RosÃƒÂ© (Columbia Valley (WA)),US,88,$18.00 ,Washington,RosÃƒÂ©,Ross Andrew
18800,Siduri 2013 Garys' Vineyard Pinot Noir (Santa Lucia Highlands),US,93,$55.00 ,California,Pinot Noir,Siduri
18801,Terre Rouge 2013 TÃƒÂƒÃ‚Âªte-ÃƒÂ -TÃƒÂƒÃ‚Âªte Red (Sierra Foothills),US,91,$20.00 ,California,Red Blend,Terre Rouge
18802,ChÃƒÂ¢teau Maison Noble 2013 Bordeaux SupÃƒÂ©rieur,France,86,$10.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Maison Noble
18803,Billsboro 2013 Atwater Vineyards Chardonnay (Finger Lakes),US,86,$16.00 ,New York,Chardonnay,Billsboro
18804,Mas Chappell 2013 Jeremy's Vineyard Merlot (Yakima Valley),US,85,$35.00 ,Washington,Merlot,Mas Chappell
18805,K Vintners 2013 The Hidden Northridge Vineyard Syrah (Wahluke Slope),US,95,$70.00 ,Washington,Syrah,K Vintners
18806,Dante Robere 2013 Estate Reserve Syrah (Livermore Valley),US,91,$36.00 ,California,Syrah,Dante Robere
18807,Schwarz Wein 2013 The Butcher BlaufrÃƒÂ¤nkisch (Burgenland),Austria,93,NULL,Burgenland,BlaufrÃƒÂ¤nkisch,Schwarz Wein
18808,Blair 2013 Delfina's Vineyard Pinot Noir (Arroyo Seco),US,91,$45.00 ,California,Pinot Noir,Blair
18809,Quinta da Foz 2013 Vinha da Foz Red (Douro),Portugal,86,$15.00 ,Douro,Portuguese Red,Quinta da Foz
18810,Septima 2013 Chardonnay (Mendoza),Argentina,83,$11.00 ,Mendoza Province,Chardonnay,Septima
18811,Scar of the Sea 2013 Bien Nacido Vineyard Block II Mount Eden Clone Chardonnay (Santa Maria Valley),US,92,$46.00 ,California,Chardonnay,Scar of the Sea
18812,Vigneti Zanatta 2013 Salana (Cannonau di Sardegna),Italy,86,$10.00 ,Sicily & Sardinia,Cannonau,Vigneti Zanatta
18813,ChÃƒÂ¢teau Couhins-Lurton 2013 Pessac-LÃƒÂ©ognan,France,93,$30.00 ,Bordeaux,Bordeaux-style White Blend,ChÃƒÂ¢teau Couhins-Lurton
18814,Clos LaChance 2013 Reserve Petite Sirah (Central Coast),US,91,$28.00 ,California,Petite Sirah,Clos LaChance
18815,Marimar Estate 2013 Mas Cavalls DoÃƒÂ±a Margarita Vineyard Pinot Noir (Sonoma Coast),US,86,$44.00 ,California,Pinot Noir,Marimar Estate
18816,PoÃƒÂ§as 2013 Vale de Cavalos Red (Douro),Portugal,90,$18.00 ,Douro,Portuguese Red,PoÃƒÂ§as
18817,Cono Sur 2013 20 Barrels Cabernet Sauvignon (Maipo Valley),Chile,93,$35.00 ,Maipo Valley,Cabernet Sauvignon,Cono Sur
18818,Gnarly Head 2013 Authentic Black Red (Lodi),US,89,$12.00 ,California,Red Blend,Gnarly Head
18819,Piero Busso 2013 Gallina (Barbaresco),Italy,90,$75.00 ,Piedmont,Nebbiolo,Piero Busso
18820,Proulx 2013 Petite Sirah (Central Coast),US,92,$46.00 ,California,Petite Sirah,Proulx
18821,Durigutti 2013 Reserva Cabernet Franc (Mendoza),Argentina,90,$25.00 ,Mendoza Province,Cabernet Franc,Durigutti
18822,Oak Knoll 2013 Pinot Gris (Willamette Valley),US,86,$14.00 ,Oregon,Pinot Gris,Oak Knoll
18933,Colombo 2013 Apertura Pinot Nero (Piemonte),Italy,93,$27.00 ,Piedmont,Pinot Nero,Colombo
18823,Sierra Cantabria 2013 SelecciÃƒÂ³n (Rioja),Spain,87,$12.00 ,Northern Spain,Tempranillo,Sierra Cantabria
18824,Librandi 2013 Rosso (CirÃƒÂ²),Italy,88,$12.00 ,Southern Italy,Gaglioppo,Librandi
18825,Cave de Turckheim 2013 Hengst Grand Cru Pinot Gris (Alsace),France,93,$70.00 ,Alsace,Pinot Gris,Cave de Turckheim
18826,Bel Colle 2013 Simposio (Barolo),Italy,93,$50.00 ,Piedmont,Nebbiolo,Bel Colle
18827,Roberto Mascelloni 2013 Arcere Red (Orcia),Italy,92,$35.00 ,Tuscany,Red Blend,Roberto Mascelloni
18828,Pugilist 2013 Viognier (Santa Ynez Valley),US,87,$20.00 ,California,Viognier,Pugilist
18829,ChÃƒÂ¢teau de Pampelonne 2013 RosÃƒÂ© (CÃƒÂ´tes de Provence),France,89,$30.00 ,Provence,RosÃƒÂ©,ChÃƒÂ¢teau de Pampelonne
18830,Joseph Jewell 2013 Hallberg Vineyard Pinot Noir (Russian River Valley),US,92,$50.00 ,California,Pinot Noir,Joseph Jewell
18831,Domaine Jean-Paul et BenoÃƒÂ®t Droin 2013 MontÃƒÂ©e de Tonnerre Premier Cru (Chablis),France,95,$39.00 ,Burgundy,Chardonnay,Domaine Jean-Paul et BenoÃƒÂ®t Droin
18832,Polkura 2013 Block G + I Syrah (Marchigue),Chile,93,$40.00 ,Marchigue,Syrah,Polkura
18833,Ehlers Estate 2013 Merlot (St. Helena),US,90,$55.00 ,California,Merlot,Ehlers Estate
18834,Michael David 2013 6th Sense Syrah (Lodi),US,90,$16.00 ,California,Syrah,Michael David
18835,F X Pichler 2013 Loibner Steinertal Smaragd GrÃƒÂ¼ner Veltliner (Wachau),Austria,93,NULL,Wachau,GrÃƒÂ¼ner Veltliner,F X Pichler
18836,Adega Cooperativa de Borba 2013 Senses Syrah (Alentejano),Portugal,86,$15.00 ,Alentejano,Syrah,Adega Cooperativa de Borba
18837,Animale 2013 Reserve Petite Sirah (Yakima Valley),US,91,$26.00 ,Washington,Petite Sirah,Animale
18838,Shea 2013 Estate Pinot Noir (Willamette Valley),US,91,$42.00 ,Oregon,Pinot Noir,Shea
18839,Amalia 2013 Nebbiolo (Langhe),Italy,88,$30.00 ,Piedmont,Nebbiolo,Amalia
18840,Tenuta Fernanda Cappello 2013 Friulano (Friuli Grave),Italy,86,$12.00 ,Northeastern Italy,Friulano,Tenuta Fernanda Cappello
18841,Amayna 2013 Pinot Noir (Leyda Valley),Chile,85,$35.00 ,Leyda Valley,Pinot Noir,Amayna
18842,Michael Shaps 2013 Wild Meadow Vineyard Chardonnay (Virginia),US,88,$30.00 ,Virginia,Chardonnay,Michael Shaps
18843,Belden Barns 2013 Estate Grown GrÃƒÂ¼ner Veltliner (Sonoma Mountain),US,91,$26.00 ,California,GrÃƒÂ¼ner Veltliner,Belden Barns
18844,Finca La Luz 2013 Callejon del Crimen Estate Malbec (Uco Valley),Argentina,83,$22.00 ,Mendoza Province,Malbec,Finca La Luz
18845,Domaine Rotier 2013 Renaissance Vendanges Tardives Loin de l'Oeil (Gaillac),France,92,$30.00 ,Southwest France,Loin de l'Oeil,Domaine Rotier
18846,Corte dei Papi 2013 Colle Ticchio (Cesanese del Piglio),Italy,88,$19.00 ,Central Italy,Red Blend,Corte dei Papi
18847,Domaine Laroche 2013 Les Vaudevey Premier Cru (Chablis),France,89,$46.00 ,Burgundy,Chardonnay,Domaine Laroche
18848,Wakefield 2013 St Andrews Single Vineyard Release Cabernet Sauvignon (Clare Valley),Australia,92,$60.00 ,South Australia,Cabernet Sauvignon,Wakefield
18849,Bishop's Peak 2013 Chardonnay (San Luis Obispo),US,86,$16.00 ,California,Chardonnay,Bishop's Peak
18850,Domaine Jean Sipp 2013 Vieilles Vignes Riesling (Alsace),France,93,$20.00 ,Alsace,Riesling,Domaine Jean Sipp
18851,Chanson PÃƒÂ¨re et Fils 2013 Clos du Roi Premier Cru (Beaune),France,93,$68.00 ,Burgundy,Pinot Noir,Chanson PÃƒÂ¨re et Fils
18852,Gibbs 2013 Barrel Fermented Chardonnay (Napa Valley),US,86,$25.00 ,California,Chardonnay,Gibbs
18853,Hug 2013 Shadow Canyon Vineyard Syrah (York Mountain),US,94,$48.00 ,California,Syrah,Hug
18854,Eleven Eleven 2013 Dutton Ranch Chardonnay (Russian River Valley),US,93,$48.00 ,California,Chardonnay,Eleven Eleven
18855,Clos Figueras 2013 Serras del Priorat Red (Priorat),Spain,89,$30.00 ,Catalonia,Red Blend,Clos Figueras
18856,Ferrari-Carano 2013 Cabernet Sauvignon (Alexander Valley),US,90,$34.00 ,California,Cabernet Sauvignon,Ferrari-Carano
18857,San Fabiano Calcinaia 2013 Chianti Classico,Italy,87,$22.00 ,Tuscany,Red Blend,San Fabiano Calcinaia
18858,Bedell 2013 GewÃƒÂ¼rztraminer (North Fork of Long Island),US,85,$40.00 ,New York,GewÃƒÂ¼rztraminer,Bedell
18859,I Custodi 2013 Pistus Rosso (Etna),Italy,87,$24.00 ,Sicily & Sardinia,Red Blend,I Custodi
18860,Aperture 2013 Cabernet Sauvignon (Alexander Valley),US,93,$55.00 ,California,Cabernet Sauvignon,Aperture
18861,Franciscan 2013 Magnificat Meritage (Napa Valley),US,88,$55.00 ,California,Meritage,Franciscan
18862,St. Innocent 2013 Villages CuvÃƒÂ©e Pinot Noir (Willamette Valley),US,88,$26.00 ,Oregon,Pinot Noir,St. Innocent
18863,Albert Bichot 2013 Saint-VÃƒÂ©ran,France,90,$16.00 ,Burgundy,Chardonnay,Albert Bichot
18864,Halter Ranch 2013 Estate Bottled Cabernet Sauvignon (Adelaida District),US,91,$35.00 ,California,Cabernet Sauvignon,Halter Ranch
18865,Tenuta Villa Trasqua 2013 Traluna Red (Toscana),Italy,88,$16.00 ,Tuscany,Red Blend,Tenuta Villa Trasqua
18866,Domaine Sangouard-Guyot 2013 Authentique (Pouilly-FuissÃƒÂ©),France,88,$25.00 ,Burgundy,Chardonnay,Domaine Sangouard-Guyot
18867,Domaine GÃƒÂ©rard Fiou 2013 Sancerre,France,90,$30.00 ,Loire Valley,Pinot Noir,Domaine GÃƒÂ©rard Fiou
18868,Von Strasser 2013 Agira Vineyard Cabernet Sauvignon (Diamond Mountain District),US,88,$80.00 ,California,Cabernet Sauvignon,Von Strasser
18869,Rattalino 2013 Quarantadue (Barbaresco),Italy,90,$52.00 ,Piedmont,Nebbiolo,Rattalino
18870,Guarachi Family 2013 Beckstoffer Las Piedras Heritage Single Vineyard Cabernet Sauvignon (St. Helena),US,94,$250.00 ,California,Cabernet Sauvignon,Guarachi Family
18871,ChÃƒÂ¢teau Roc de SÃƒÂ©gur 2013 Bordeaux,France,86,$9.00 ,Bordeaux,Bordeaux-style Red Blend,ChÃƒÂ¢teau Roc de SÃƒÂ©gur
18872,Vignaioli del Morellino di Scansano 2013 Vignabenefizio (Morellino di Scansano),Italy,84,$19.00 ,Tuscany,Red Blend,Vignaioli del Morellino di Scansano
18873,Callia 2013 Alta TorrontÃƒÂ©s (Tulum Valley),Argentina,86,$9.00 ,Other,TorrontÃƒÂ©s,Callia
18874,Gramercy 2013 L'Idiot du Village MourvÃƒÂ¨dre (Columbia Valley (WA)),US,92,$42.00 ,Washington,MourvÃƒÂ¨dre,Gramercy
18875,Wild South 2013 Sauvignon Blanc (Marlborough),New Zealand,84,$15.00 ,Marlborough,Sauvignon Blanc,Wild South
18876,Nickel & Nickel 2013 Element 28 Cabernet Sauvignon (Napa Valley),US,91,$130.00 ,California,Cabernet Sauvignon,Nickel & Nickel
18877,William Hill Estate 2013 Chardonnay (North Coast),US,90,$17.00 ,California,Chardonnay,William Hill Estate
18878,Epoch Estate Wines 2013 Ingenuity Red (Paso Robles),US,94,$70.00 ,California,RhÃƒÂ´ne-style Red Blend,Epoch Estate Wines
18879,Pasquale Pelissero 2013 Bricco San Giuliano (Barbaresco),Italy,88,$40.00 ,Piedmont,Nebbiolo,Pasquale Pelissero
18880,Fraccaroli 2013 Pansere (Lugana),Italy,86,$9.00 ,Lombardy,Turbiana,Fraccaroli
18881,Walnut City WineWorks 2013 Jubilee Vineyard Dolcetto (Eola-Amity Hills),US,87,$17.00 ,Oregon,Dolcetto,Walnut City WineWorks
18882,Kalfu 2013 Kuda Sauvignon Blanc (Leyda Valley),Chile,89,$19.00 ,Leyda Valley,Sauvignon Blanc,Kalfu
18883,Sol Rouge 2013 Gypsy Rouge Red (Red Hills Lake County),US,91,$32.00 ,California,RhÃƒÂ´ne-style Red Blend,Sol Rouge
18884,Forgeron 2013 Chardonnay (Columbia Valley (WA)),US,90,$28.00 ,Washington,Chardonnay,Forgeron
18885,Domaine Matthias et Emile Roblin 2013 Grande CÃƒÂ´te de la VallÃƒÂ©e (Sancerre),France,91,$36.00 ,Loire Valley,Pinot Noir,Domaine Matthias et Emile Roblin
18886,Tinhorn Creek 2013 Pinot Noir (Okanagan Valley),Canada,85,$22.00 ,British Columbia,Pinot Noir,Tinhorn Creek
18887,Balduzzi 2013 Reserva CarmenÃƒÂ¨re (Maule Valley),Chile,82,$12.00 ,Maule Valley,CarmenÃƒÂ¨re,Balduzzi
18888,Las Positas 2013 Meritage (Livermore Valley),US,92,$72.00 ,California,Meritage,Las Positas
18889,Cristom 2013 Marjorie Vineyard Pinot Noir (Eola-Amity Hills),US,93,$65.00 ,Oregon,Pinot Noir,Cristom
18890,Bodega Renacer 2013 Punto Final Malbec (Mendoza),Argentina,87,$12.00 ,Mendoza Province,Malbec,Bodega Renacer
18891,Balo 2013 Avenging Angel Pinot Noir (Anderson Valley),US,91,$55.00 ,California,Pinot Noir,Balo
18892,Vecchia Cantina di Montepulciano 2013 Vino Nobile di Montepulciano,Italy,86,$21.00 ,Tuscany,Red Blend,Vecchia Cantina di Montepulciano
18893,Gunter Triebaumer 2013 Ruster Ausbruch Welschriesling (Burgenland),Austria,94,$35.00 ,Burgenland,Welschriesling,Gunter Triebaumer
18894,Il Borro 2013 Red (Toscana),Italy,90,$45.00 ,Tuscany,Red Blend,Il Borro
18895,TAO 2013 Eternal Bliss Cabernet Sauvignon,US,86,$42.00 ,California,Cabernet Sauvignon,TAO
18896,Quinta da Romaneira 2013 Sino da Romaneira Red (Douro),Portugal,88,$19.00 ,Douro,Portuguese Red,Quinta da Romaneira
18897,Acacia 2013 Winery Lake Vineyard Estate Grown Pinot Noir (Carneros),US,92,$50.00 ,California,Pinot Noir,Acacia
